UMAP1,UMAP2
14.106989,-9.939175
14.055937,-9.963789
14.027437,-9.982391
13.984173,-10.007515
13.996303,-9.994935
13.950104,-10.004281
13.915112,-10.018831
13.876808,-10.02577
13.849712,-10.04003
13.810719,-10.043344
13.791919,-10.045994
13.723751,-10.053656
13.730337,-10.052447
13.6779375,-10.057918
13.651695,-10.057753
13.634227,-10.058343
13.602876,-10.061713
13.552556,-10.063559
13.532261,-10.071732
13.471768,-10.063024
13.448565,-10.069053
13.450518,-10.061005
13.417767,-10.062034
13.381452,-10.069432
13.312207,-10.04825
13.316307,-10.051635
13.264379,-10.0331745
13.23559,-10.032313
13.223495,-10.031631
13.19839,-10.023957
13.131778,-10.010661
13.1242075,-10.005979
13.050291,-9.990754
13.030577,-9.987527
13.017024,-9.991397
12.984258,-9.974375
12.992407,-9.991859
12.922699,-9.960436
12.898222,-9.952514
12.853266,-9.941021
12.813536,-9.923536
12.771481,-9.911214
12.782375,-9.912209
12.731794,-9.9001465
12.699609,-9.884872
12.699257,-9.88389
12.64776,-9.862427
12.657055,-9.871541
12.605923,-9.84685
12.573285,-9.834851
12.520087,-9.8090105
12.5022135,-9.801826
12.474476,-9.788104
12.428029,-9.765436
12.426188,-9.768184
12.395837,-9.752452
12.361449,-9.74042
12.321288,-9.720833
12.33364,-9.730194
12.270205,-9.694209
12.257442,-9.693831
12.264413,-9.706246
12.220132,-9.665607
12.212239,-9.648712
12.191862,-9.641559
12.162609,-9.626083
12.162862,-9.622255
12.137519,-9.598387
12.120407,-9.582462
12.123997,-9.5865755
12.151828,-9.619752
12.098443,-9.562216
12.077925,-9.537915
12.036102,-9.480325
12.057306,-9.516361
12.046233,-9.504268
12.038363,-9.493173
12.027349,-9.477725
12.025051,-9.473342
12.016653,-9.449721
12.0095215,-9.436491
12.00429,-9.449469
12.003335,-9.41107
12.003815,-9.401111
12.005181,-9.390838
12.00687,-9.381682
12.007995,-9.367631
12.012847,-9.349247
12.013,-9.344202
12.020663,-9.315447
12.022133,-9.312243
12.029182,-9.291219
12.027688,-9.298836
12.035793,-9.2744465
12.044424,-9.259129
12.053887,-9.245565
12.058971,-9.234108
12.06425,-9.229156
12.081654,-9.21198
12.080935,-9.210852
12.106854,-9.178045
12.113886,-9.173561
12.125754,-9.156915
12.160362,-9.130946
12.171461,-9.121885
12.19357,-9.107062
12.209739,-9.094155
12.223108,-9.086878
12.240605,-9.072406
12.256794,-9.060732
12.27923,-9.048493
12.319294,-9.028627
12.332427,-9.019603
12.3468685,-9.001395
12.380683,-8.994882
12.394105,-8.989596
12.418187,-8.976543
12.429616,-8.971594
12.456644,-8.956251
12.474037,-8.949572
12.480721,-8.944927
12.497713,-8.93682
12.509745,-8.923965
12.521969,-8.922361
12.548283,-8.908759
12.555246,-8.905459
12.5675745,-8.889984
12.614798,-8.881445
12.628915,-8.873207
12.624337,-8.877337
12.666499,-8.860832
12.691701,-8.8494005
12.69818,-8.84964
12.718167,-8.843414
12.746427,-8.830118
12.7512,-8.829909
12.765772,-8.822629
12.81847,-8.799193
12.835859,-8.78936
12.865715,-8.775142
12.901952,-8.760106
12.898446,-8.762263
12.925392,-8.753335
12.956023,-8.734529
12.970009,-8.727859
12.995536,-8.71517
13.013964,-8.692928
13.048015,-8.687173
13.049962,-8.68624
13.065914,-8.676332
13.102299,-8.654813
13.10965,-8.650778
13.135624,-8.634587
13.136886,-8.633629
13.161564,-8.608241
13.1974125,-8.603181
13.216601,-8.594359
13.264284,-8.573065
13.281654,-8.56823
13.306347,-8.567215
13.325436,-8.5497465
13.337732,-8.542282
13.349892,-8.538941
13.374022,-8.523467
13.382885,-8.51451
13.424223,-8.475375
13.444337,-8.462383
13.452344,-8.440849
13.468824,-8.446131
13.476758,-8.429332
13.486792,-8.42127
13.497679,-8.401016
13.51716,-8.378384
13.530535,-8.359922
13.537641,-8.350464
13.548927,-8.335787
13.555008,-8.317761
13.608952,-8.257168
13.578572,-8.283515
13.588513,-8.265629
13.606341,-8.233987
13.614082,-8.214818
13.620871,-8.192432
13.624567,-8.192195
13.624007,-8.177042
13.626408,-8.157269
13.628298,-8.141949
13.631874,-8.128094
13.631002,-8.102536
13.631281,-8.097357
13.622679,-8.068884
13.623183,-8.053752
13.653864,-7.99217
13.614568,-8.021236
13.611519,-8.005433
13.6073675,-7.989784
13.600508,-7.9753003
13.590313,-7.9668465
13.567326,-7.944124
13.564027,-7.924885
13.563938,-7.89327
13.53633,-7.8918343
13.521601,-7.879308
13.518113,-7.875538
13.517034,-7.8724055
13.486164,-7.8399076
13.473541,-7.8279324
13.467297,-7.8289237
13.46374,-7.821095
13.45745,-7.8086863
13.43326,-7.7999973
13.442821,-7.802822
13.4249115,-7.786302
13.394249,-7.768386
13.347131,-7.7625747
13.355937,-7.756109
13.3143215,-7.74523
13.283187,-7.7327394
13.262087,-7.728764
13.244908,-7.7249603
13.234406,-7.722458
13.200968,-7.7183676
13.145724,-7.7143373
13.14074,-7.7118683
13.089968,-7.7057705
13.013091,-7.709899
13.025307,-7.7075686
12.9946,-7.7155633
12.967385,-7.721474
12.938046,-7.720745
12.927044,-7.722278
12.909378,-7.7380123
12.872863,-7.7305017
12.845342,-7.7401443
12.804542,-7.7459416
12.782913,-7.7503815
12.7327385,-7.7594795
12.706366,-7.768152
12.668011,-7.786591
12.640266,-7.787357
12.601495,-7.7964025
12.59278,-7.799692
12.539257,-7.8149433
12.474983,-7.8313293
12.467937,-7.836871
12.387456,-7.862451
12.362395,-7.865028
12.314014,-7.8982863
12.286808,-7.895442
12.243083,-7.9076476
12.2165785,-7.9315057
12.155994,-7.934756
12.131814,-7.945336
12.033762,-7.967268
12.0447,-7.9647255
11.984752,-7.985768
11.94299,-7.9940934
11.875147,-8.02447
11.852439,-8.034691
11.800929,-8.056407
11.771578,-8.070601
11.755307,-8.077175
11.717105,-8.093864
11.617044,-8.136988
11.549357,-8.173208
11.549253,-8.170604
11.505234,-8.178722
11.462257,-8.208207
11.451684,-8.228737
11.423782,-8.22961
11.394261,-8.242272
11.322899,-8.281344
11.272299,-8.297573
11.265757,-8.3016615
11.20693,-8.3312645
11.176453,-8.360553
11.111995,-8.383798
11.065556,-8.394363
11.026726,-8.43117
10.954331,-8.467888
10.923612,-8.479879
10.835258,-8.535414
10.803308,-8.549397
10.716969,-8.585922
10.693961,-8.595733
10.64174,-8.618835
10.626722,-8.625427
10.574022,-8.650406
10.561392,-8.647071
10.458009,-8.710922
10.4018755,-8.740536
10.359618,-8.753287
10.322723,-8.775164
10.27156,-8.797578
10.206735,-8.824632
10.176027,-8.838089
10.132298,-8.8615265
10.07289,-8.890373
10.031373,-8.913343
9.992711,-8.934173
9.962574,-8.950916
9.917282,-8.962054
9.91494,-8.9746065
9.839665,-9.011985
9.811814,-9.021338
9.746564,-9.058584
9.731737,-9.064184
9.675477,-9.091782
9.681867,-9.089533
9.603761,-9.130706
9.560614,-9.1534195
9.492196,-9.186519
9.456666,-9.203242
9.372827,-9.2441225
9.345936,-9.261188
9.314405,-9.27595
9.281011,-9.292359
9.238096,-9.314202
9.192402,-9.336192
9.156,-9.35548
9.111902,-9.377455
9.047173,-9.409786
9.083705,-9.3924055
9.015847,-9.423219
8.889684,-9.483802
8.8925495,-9.482699
8.861539,-9.497311
8.832281,-9.513959
8.782957,-9.531245
8.737733,-9.551155
8.74196,-9.550282
8.664629,-9.578652
8.6167555,-9.598801
8.5785475,-9.612789
8.540093,-9.628362
8.513968,-9.644576
8.483532,-9.6498785
8.449337,-9.660701
8.417542,-9.673238
8.408544,-9.675348
8.348912,-9.696746
8.324543,-9.703612
8.287588,-9.714102
8.230068,-9.7329
8.222581,-9.735134
8.175817,-9.751238
8.135262,-9.75463
8.100644,-9.767279
8.085085,-9.758176
8.038907,-9.7915125
7.9713936,-9.792854
7.933854,-9.806858
7.904907,-9.804365
7.8551373,-9.811425
7.8169894,-9.819379
7.7933683,-9.822853
7.766834,-9.824746
7.726515,-9.829733
7.689259,-9.833285
7.6320825,-9.838858
7.5502477,-9.846213
7.5042415,-9.853651
7.5283985,-9.847071
7.463614,-9.854362
7.48485,-9.850799
7.3795476,-9.84705
7.3739667,-9.848192
7.3257637,-9.8446665
7.2858,-9.843926
7.280461,-9.84025
7.2609367,-9.83682
7.2471437,-9.835863
7.1658053,-9.820931
7.1301613,-9.813867
7.0963116,-9.808242
7.068008,-9.802568
7.0214114,-9.792791
6.9839983,-9.784805
6.9672403,-9.782832
6.9395103,-9.776372
6.893985,-9.765099
6.876816,-9.761912
6.8659954,-9.758724
6.8195086,-9.745738
6.7739973,-9.734
6.7533255,-9.730308
6.71468,-9.727828
6.6862206,-9.709887
6.6407003,-9.695041
6.618513,-9.686185
6.5699124,-9.6701975
6.535917,-9.655928
6.490953,-9.641469
6.475335,-9.635482
6.4447246,-9.62529
6.397973,-9.6046095
6.35887,-9.588046
6.3144436,-9.568709
6.2871885,-9.552913
6.2746806,-9.551187
6.2636986,-9.545669
6.232571,-9.525849
6.2160206,-9.519305
6.2096543,-9.51621
6.208191,-9.514234
6.1126566,-9.454484
6.083625,-9.436066
6.0634236,-9.422827
6.0445595,-9.408615
5.994121,-9.369825
5.970059,-9.353747
5.909153,-9.30749
5.8812785,-9.285224
5.872147,-9.279022
5.8127637,-9.230446
5.8015814,-9.220818
5.7650204,-9.191362
5.7391076,-9.168164
5.7075343,-9.142035
5.6735806,-9.110846
5.671662,-9.107993
5.645136,-9.084347
5.6230245,-9.064487
5.6008244,-9.042509
5.571112,-9.013218
5.5503955,-8.99304
5.532022,-8.974731
5.499704,-8.9416895
5.472738,-8.9122
5.4651837,-8.903165
5.443668,-8.878912
5.419382,-8.8501425
5.4087257,-8.838455
5.4039016,-8.8321495
5.3906083,-8.817026
5.3699694,-8.789228
5.3457227,-8.758027
5.338371,-8.747299
5.347968,-8.761038
5.320013,-8.720841
5.3095083,-8.7065115
5.282751,-8.669636
5.263603,-8.638692
5.263714,-8.638514
5.2467036,-8.613883
5.240744,-8.601417
5.2313833,-8.588238
5.21914,-8.567387
5.2047396,-8.536187
5.205371,-8.541009
5.193386,-8.517571
5.187825,-8.502132
5.186312,-8.496385
5.1753,-8.479198
5.164242,-8.4406595
5.1554675,-8.412803
5.1499543,-8.40092
5.1405745,-8.371809
5.135058,-8.352047
5.127573,-8.32723
5.126267,-8.321073
5.1220927,-8.311682
5.1196237,-8.289232
5.116927,-8.276573
5.1139197,-8.264004
5.1115837,-8.243036
5.115912,-8.223749
5.107642,-8.209234
5.103987,-8.173358
5.1043286,-8.160423
5.102537,-8.147444
5.1016316,-8.11927
5.0971146,-8.109613
5.102464,-8.095631
5.107146,-8.036751
5.106133,-8.030702
5.109263,-7.994022
5.112503,-7.9799523
5.110804,-7.964898
5.115002,-7.951092
5.1208715,-7.885516
5.12031,-7.8846583
5.1237197,-7.8551154
5.1297045,-7.809939
5.131881,-7.79276
5.1346407,-7.774042
5.138813,-7.7337494
5.1424274,-7.7161527
5.1447754,-7.6954093
5.146218,-7.681221
5.1519346,-7.643816
5.1457453,-7.6540976
5.15404,-7.6043534
5.1577806,-7.584232
5.1605897,-7.569782
5.1647844,-7.543094
5.1728716,-7.5028787
5.1748734,-7.491121
5.181626,-7.4636445
5.183923,-7.4539533
5.190563,-7.4204373
5.190341,-7.422778
5.19828,-7.389292
5.2028756,-7.379527
5.212021,-7.3381796
5.2183676,-7.3095927
5.2289224,-7.277506
5.23551,-7.2557354
5.241444,-7.225819
5.250303,-7.202454
5.26356,-7.1627364
5.261798,-7.166297
5.2699904,-7.138605
5.2808003,-7.1114254
5.2842646,-7.103858
5.2890744,-7.087571
5.3033595,-7.048773
5.305107,-7.041729
5.31502,-7.022193
5.3130727,-7.016246
5.333512,-6.969846
5.3469706,-6.934318
5.347423,-6.9271765
5.357618,-6.906597
5.365283,-6.886994
5.3777847,-6.8552723
5.3828583,-6.841045
5.391702,-6.8270516
5.4020524,-6.7960987
5.4098816,-6.7728477
5.4248457,-6.7354207
5.4254723,-6.732062
5.4386215,-6.702634
5.4515142,-6.672137
5.45672,-6.655311
5.4611244,-6.647617
5.4710207,-6.615433
5.4931316,-6.5783563
5.4951844,-6.573373
5.5083733,-6.5480485
5.5374494,-6.48714
5.5304546,-6.4986835
5.5366197,-6.493175
5.5473795,-6.4725494
5.5604253,-6.4544005
5.570923,-6.438295
5.5358357,-6.4685373
5.5981336,-6.3912396
5.606519,-6.376495
5.614945,-6.367876
5.620185,-6.359096
5.643054,-6.321769
5.650031,-6.3155584
5.6663685,-6.2926183
5.672927,-6.2879376
5.678539,-6.277659
5.6998763,-6.254186
5.7113037,-6.2365093
5.7509475,-6.1940556
5.7679367,-6.176085
5.760453,-6.1836743
5.7624774,-6.180599
5.7776575,-6.1615353
5.794835,-6.1493316
5.8104553,-6.110448
5.843104,-6.1066546
5.8620467,-6.091654
5.8709393,-6.0837035
5.886077,-6.069911
5.909209,-6.0519958
5.9407125,-6.0283995
5.9431076,-5.9990993
5.9843116,-5.9940243
6.026563,-5.963534
6.054942,-5.950593
6.06056,-5.9453487
6.098883,-5.922302
6.120916,-5.9119515
6.125433,-5.908892
6.159223,-5.8896127
6.1686664,-5.892377
6.189697,-5.88132
6.2158604,-5.8685083
6.2223573,-5.875855
6.2300444,-5.873854
6.2633815,-5.8724127
6.2683907,-5.873013
6.29926,-5.8691244
6.3272014,-5.8716884
6.374149,-5.857494
6.3580747,-5.8732038
6.3760266,-5.8758187
6.3836694,-5.875467
6.4008164,-5.8780236
6.4251556,-5.884777
6.425339,-5.8859663
6.454628,-5.8908243
6.489561,-5.895466
6.5183144,-5.901532
6.538449,-5.9051
6.549497,-5.907918
6.579173,-5.913679
6.5878553,-5.9169025
6.619148,-5.924927
6.629822,-5.92716
6.646746,-5.9315977
6.672988,-5.9371824
6.6477833,-5.9238257
6.7207413,-5.956257
6.738664,-5.952278
6.773893,-5.9749513
6.780793,-5.977528
6.819385,-5.98998
6.815604,-5.992458
6.8344464,-5.999956
6.852598,-6.007273
6.884189,-6.0227914
6.889436,-6.0236363
6.922633,-6.0440955
6.930129,-6.0437517
6.9626083,-6.0660343
6.970621,-6.0703516
6.9867477,-6.080856
7.018316,-6.100587
7.0337334,-6.109224
7.0322185,-6.1277366
7.0591555,-6.1276684
7.0689173,-6.135781
7.079519,-6.144541
7.115364,-6.1706886
7.139762,-6.1955585
7.158463,-6.2107677
7.155678,-6.214051
7.1761303,-6.2264676
7.19023,-6.2405295
7.196222,-6.254175
7.2130313,-6.2614765
7.2117653,-6.2606483
7.230643,-6.280348
7.242411,-6.292254
7.242555,-6.293555
7.252165,-6.3043294
7.2692876,-6.3303037
7.2752204,-6.3383574
7.2783957,-6.3444557
7.287437,-6.3220863
7.294483,-6.378565
7.3153033,-6.3894014
7.3054347,-6.4061823
7.3086114,-6.4047484
7.314135,-6.4339867
7.3154364,-6.443381
7.3252187,-6.4727817
7.3207293,-6.483531
7.320151,-6.4839306
7.327667,-6.503444
7.320627,-6.526726
7.3178463,-6.5470624
7.318073,-6.548215
7.318286,-6.551365
7.3152924,-6.5717654
7.3049836,-6.5914216
7.2941003,-6.6193385
7.293801,-6.62399
7.258948,-6.704601
7.2600856,-6.6873116
7.262879,-6.6865525
7.243344,-6.7039933
7.2333775,-6.7171373
7.2288,-6.7232766
7.209467,-6.7379704
7.2046037,-6.74115
7.189104,-6.7474546
7.1805873,-6.7576365
7.1595984,-6.7764506
7.1569705,-6.779871
7.148464,-6.7891855
7.128583,-6.797162
7.113578,-6.8078823
7.0863223,-6.8375087
7.089524,-6.822829
7.069377,-6.829722
7.064616,-6.8324637
7.043035,-6.8354907
7.041309,-6.8431444
7.029562,-6.8447146
6.9867663,-6.8654475
6.972928,-6.8806477
6.976501,-6.8658395
6.942235,-6.8746805
6.943356,-6.873001
6.9159503,-6.879611
6.9039283,-6.884044
6.8917894,-6.884144
6.8575807,-6.8898873
6.8406153,-6.8919625
6.822197,-6.8952956
6.797528,-6.897983
6.7758555,-6.886666
6.763511,-6.8996882
6.7383733,-6.8941526
6.735858,-6.897431
6.7344427,-6.900126
6.745087,-6.925477
6.6714416,-6.8902135
6.669911,-6.8930135
6.6478615,-6.8851585
6.6169825,-6.877245
6.6118,-6.8769574
6.579935,-6.8716283
6.5661297,-6.8675504
6.5499945,-6.860222
6.5402894,-6.860424
6.4924827,-6.8398623
6.4921618,-6.834596
6.479017,-6.824649
6.469724,-6.8208714
6.450461,-6.8072944
6.4276285,-6.791173
6.4068956,-6.7742662
6.3987308,-6.7716675
6.3852324,-6.757157
6.3641715,-6.7353563
6.341449,-6.711554
6.337329,-6.7078786
6.331057,-6.7009144
6.2913423,-6.6625466
6.307907,-6.673057
6.2875323,-6.639304
6.266784,-6.6176133
6.2564874,-6.5934024
6.244173,-6.591978
6.2444115,-6.5731897
6.2198777,-6.5377192
6.228585,-6.545017
6.216602,-6.5255466
6.210425,-6.500306
6.197836,-6.471134
6.197483,-6.4717665
6.191227,-6.453982
6.185653,-6.4410114
6.1903944,-6.4362593
6.1805825,-6.4366217
6.174662,-6.406997
6.1665854,-6.380432
6.163781,-6.351589
6.156743,-6.3127313
6.1505647,-6.258178
6.153655,-6.2753315
6.149389,-6.2594595
6.1553946,-6.2230825
6.1579943,-6.152008
6.159092,-6.138232
6.1641555,-6.0748224
6.173019,-6.073408
6.1807075,-6.024685
6.1913543,-5.9944253
6.1987276,-5.9617386
6.1915784,-5.9437714
6.2208123,-5.920829
6.2361193,-5.8921814
6.257343,-5.856464
6.255862,-5.8560452
6.2738466,-5.8369207
6.2800694,-5.8306336
6.309117,-5.796005
6.3160763,-5.787319
6.358249,-5.7570353
6.3568873,-5.753556
6.40615,-5.7238946
6.45142,-5.6914673
6.489275,-5.675183
6.4951687,-5.6643486
6.553406,-5.617424
6.5764055,-5.6329756
6.5927467,-5.62615
6.6153812,-5.6183696
6.6520896,-5.6062446
6.7105117,-5.595991
6.715461,-5.592391
6.7631583,-5.5829916
6.81468,-5.5698514
6.860237,-5.5665183
6.9118533,-5.562186
6.969149,-5.550672
6.9627547,-5.5595894
7.02096,-5.5600805
7.048108,-5.559526
7.091152,-5.559815
7.110046,-5.5600257
7.2044063,-5.561877
7.2763753,-5.561028
7.337185,-5.5674124
7.398274,-5.5695176
7.4305286,-5.5705895
7.4784813,-5.573984
7.6150384,-5.5865216
7.645545,-5.5838056
7.629217,-5.5876226
7.786977,-5.600103
7.8842745,-5.6093583
7.901321,-5.6087976
7.954072,-5.612082
7.988691,-5.6155863
8.097746,-5.6255603
8.135038,-5.6290317
8.181957,-5.6354876
8.31619,-5.6469417
8.349007,-5.652152
8.518631,-5.667354
8.507577,-5.674513
8.652209,-5.6730986
8.801772,-5.6985426
8.841803,-5.702636
8.833655,-5.704642
8.92388,-5.713772
9.237062,-5.750177
9.308597,-5.7565007
9.365593,-5.761488
9.456109,-5.7591996
9.483902,-5.754191
9.608378,-5.782621
9.754111,-5.800175
9.811978,-5.795951
9.87667,-5.814611
9.957706,-5.83852
10.042296,-5.8457985
10.195091,-5.8753147
10.240495,-5.868099
10.292834,-5.8894987
10.394304,-5.899464
10.49842,-5.9011383
10.560939,-5.915197
10.603979,-5.9189477
10.680562,-5.92047
10.829385,-5.9430723
10.978062,-5.958267
11.059618,-5.9639688
11.121644,-5.9749246
11.233811,-5.9715624
11.321622,-5.972576
11.398268,-5.972194
11.499727,-5.9795046
11.476296,-5.9740252
11.5211115,-5.9596057
11.683061,-5.988429
11.723732,-5.9913473
11.771141,-5.9987736
11.833073,-5.9914045
11.882702,-5.995533
11.9632,-6.0007696
12.056427,-6.0384827
12.096989,-6.0025897
12.159253,-5.997238
12.241276,-6.011444
12.310433,-5.9915524
12.451694,-5.978147
12.489224,-5.975683
12.608128,-5.963197
12.664468,-5.9589553
12.758624,-5.9502997
12.849657,-5.9410095
12.909621,-5.9327116
12.985015,-5.9184656
13.093563,-5.906752
13.187638,-5.9105663
13.221075,-5.9040294
13.242045,-5.9056478
13.290724,-5.904893
13.343381,-5.90672
13.387889,-5.9072285
13.418088,-5.8984847
13.475885,-5.903884
13.528995,-5.91515
13.6270685,-5.925369
13.662594,-5.9271865
13.680773,-5.931137
13.782447,-5.9572034
13.834224,-5.952336
13.856047,-5.955058
13.918209,-5.961471
13.974209,-5.972023
14.003524,-5.9762487
13.99912,-5.974555
14.047159,-5.988094
14.077264,-5.9953346
14.096491,-5.9999156
14.116226,-6.004438
14.143483,-6.0140476
14.166297,-6.019117
14.172357,-6.0189643
14.174898,-6.014253
14.193465,-6.0335045
14.209289,-6.041141
14.205666,-6.0411525
14.218822,-6.051979
14.226595,-6.0592923
14.22639,-6.0528407
14.229597,-6.066696
14.227781,-6.072406
14.221074,-6.0816836
14.21329,-6.0934844
14.213635,-6.08892
14.202471,-6.0953283
14.202216,-6.1018796
14.15719,-6.1173615
14.149086,-6.121378
14.110893,-6.137246
14.1101,-6.137049
14.101016,-6.1343284
14.04793,-6.150071
14.047482,-6.15004
13.9679785,-6.1968246
13.988961,-6.1653
13.966624,-6.172774
13.945318,-6.1773763
13.901763,-6.18766
13.853292,-6.193968
13.818595,-6.1727047
13.761466,-6.205087
13.700077,-6.2205796
13.683972,-6.2210693
13.662418,-6.2293572
13.621003,-6.233716
13.613738,-6.2402034
13.565248,-6.2466407
13.516882,-6.2527466
13.517382,-6.257313
13.452026,-6.275557
13.361624,-6.3213353
13.322182,-6.3076515
13.268703,-6.3244295
13.258348,-6.3235273
13.172203,-6.342436
13.142836,-6.3529844
13.079097,-6.370446
13.0041,-6.3872914
12.945111,-6.39525
12.862879,-6.4203496
12.835105,-6.4242706
12.749207,-6.4587893
12.72246,-6.4532733
12.669635,-6.459748
12.596324,-6.482585
12.539294,-6.4987717
12.4961605,-6.5127006
12.400708,-6.5362296
12.322615,-6.55505
12.262252,-6.5716634
12.212706,-6.585288
12.079499,-6.6492467
12.115856,-6.609186
12.049123,-6.6282015
11.942158,-6.6573153
11.856576,-6.677805
11.8451605,-6.6837797
11.807461,-6.6929326
11.671597,-6.72734
11.650329,-6.7303376
11.592833,-6.748766
11.517878,-6.764646
11.458591,-6.779266
11.4125805,-6.797752
11.396883,-6.796206
11.242234,-6.8563857
11.216906,-6.845763
11.147125,-6.8501253
11.11831,-6.8499994
11.033157,-6.86454
10.956548,-6.877831
10.893517,-6.8855395
10.841525,-6.8944006
10.807578,-6.9026375
10.713816,-6.90943
10.686444,-6.9221277
10.509805,-6.947114
10.487016,-6.948685
10.362651,-6.966174
